age,income,income_group,employment_years,savings_ratio,expense_ratio,transaction_frequency,income_stability_score,payment_consistency,eligibility
38,59848.342241579165,Medium,20,0.28340487358842764,0.4767597803157858,29,0.6878824305636955,0.6454342824169662,1
27,50593.93714792076,Low,1,0.21729192599457414,0.8652533508804633,19,0.48744476782299245,0.6327303142007662,0
30,27504.372812054757,Low,3,0.27475711939002856,0.441720133136458,32,0.9757834340028408,0.901577131386134,0
27,63829.85703346348,Medium,0,0.47302959128386246,0.8908735120744663,24,0.8256083588178933,0.621972394379194,0
53,42129.470300933564,Low,14,0.23028860972687545,0.7580348249018648,32,1.0,0.8611232588555314,1
43,121852.82556925365,High,24,0.32221127648039577,0.3910950429640501,20,0.540012492414347,0.715348157065692,1
41,30711.155331726648,Low,0,0.5828131450263512,0.72888359299233,38,0.6039629649440715,0.8246785137054885,1
39,35741.50115099721,Low,5,0.33626124968418963,0.95,36,0.5686222910438606,0.8236015359073411,0
39,77391.02213295581,High,6,0.11806702256998601,0.7149484833586176,17,0.6099200279697305,0.7709233639004783,0
56,57339.562387198224,Medium,18,0.3394913439524032,0.9073847303990609,34,0.3803672969247621,0.9194980051350423,0
49,76984.04618524437,High,11,0.11161558267725381,0.3775005635721964,27,0.7536031458753482,0.9205292607162934,1
38,67607.82107795801,Medium,0,0.46828557689830586,0.7961127417665494,33,0.7937783771396691,0.8885652625254417,0
22,48353.857441376356,Low,6,0.5346781400829421,0.9080968577567563,36,0.38136887276059733,0.7936539183771179,0
21,32418.15213840736,Low,18,0.08343833123956053,0.727555730637922,33,0.9482989196982611,0.7957805923702541,1
25,81421.66161456064,High,12,0.537712273073334,0.6615952720494214,26,0.5224038265517468,0.8048530589321647,1
40,34230.99628821401,Low,25,0.1875708727508098,0.39503348879327715,36,0.43756867764897994,0.7004184755921642,1
31,71178.11922328323,High,11,0.2752868001178263,0.44882065829073065,29,0.497326639381975,0.5468627115229503,1
22,78379.97514513697,High,11,0.23018935070048638,0.6450853257191278,26,0.6735617556990456,0.9975723719635692,1
23,57461.64391940078,Medium,21,0.3999903998400831,0.7815735168390195,22,0.41512500862091584,0.7292550360980674,1
43,53917.04928624394,Medium,12,0.10284637272065653,0.5880410181126303,27,0.9306145374799595,0.9149376347798197,1
32,40325.4779067796,Low,27,0.28500929759443755,0.33017700717701903,31,0.816319017365306,0.7286007493436215,1
40,69254.85433408603,High,13,0.6084505766500101,0.7832826327555603,26,0.6997780502398467,0.9803683450937389,1
25,20000.0,Low,21,0.1753197847989997,0.5857763941512932,25,0.6704323721747452,0.9932624811381998,1
57,74314.52678113621,High,29,0.18180189727141088,0.95,42,0.65852751233259,0.6406953730406444,1
58,62389.52681951428,Medium,11,0.2567957290466381,0.6371611473834808,41,0.8633189616663044,0.7246512485393882,1
50,55543.68600560635,Medium,19,0.2982614465478793,0.6776286648033263,35,1.0,0.6270285873852929,0
29,64846.04549327695,Medium,11,0.6869025764168265,0.5347577332942267,29,0.7522919408271621,0.930697576487955,1
54,32528.872161357423,Low,26,0.6045140324620721,0.5449208021325865,42,0.7269090341627726,0.7176950439339842,1
55,20000.0,Low,5,0.2885256740851218,0.5724325866352357,25,0.685610202288175,0.9327213802129041,1
42,69371.50139907924,High,26,0.3024425098139167,0.6526190990504321,38,1.0,0.7124592106325246,1
44,86330.92344369378,High,9,0.09050615505812915,0.8681651424505575,27,0.8314075948135877,0.7003759583588918,1
37,25211.96056126526,Low,19,0.3617044046301053,0.48970003118662236,31,0.9373528589540736,0.9604901614297773,1
30,38950.39846007174,Low,28,0.22163839866036428,0.5050855787025489,34,0.7480527319031057,0.8582518121369039,1
50,75046.49786054874,High,23,0.6214989072628815,0.95,27,0.863798039760046,0.9703652802667699,1
43,67177.79519893705,Medium,8,0.1303415373199624,0.6281042575921439,34,0.8261299599677857,0.7487227538834842,0
52,119262.16912613416,High,1,0.45817536995172886,0.6093324729451047,32,0.7277579485829674,0.8712657957570907,1
37,81513.14937651798,High,6,0.2144567517257282,0.5841955382722077,39,0.4775822034780897,0.8393472136348938,0
37,76708.48943786096,High,8,0.42967950074215133,0.47642540931833743,28,0.6720373946326408,0.7487433528003852,1
34,44724.22600010235,Low,24,0.11300344762071766,0.6487143136547534,35,0.955132051747261,0.8897965933419542,1
29,70496.11592781365,High,11,0.2919762695086731,0.3064180676009753,26,0.8296056337400779,0.7220746826815548,0
22,89908.2732495074,High,4,0.08168586903586404,0.5994052395433886,34,1.0,0.7898059856613171,1
45,56712.18469854189,Medium,0,0.1601605226272536,0.840747186899467,29,0.5518122055285812,0.8281498066671812,0
59,57655.70852525736,Medium,21,0.4223704528057231,0.8178356065459362,27,0.6879074035247364,0.8021241552083946,1
29,62827.070532138656,Medium,14,0.09585981196191763,0.7705711635809188,22,0.8831500924424801,0.656113311079069,0
42,46710.0263705553,Low,7,0.35886571309486065,0.7660431983493328,29,0.4394312578517637,0.7549409421136835,0
24,65379.270282466285,Medium,0,0.5513974840365816,0.5724638818842024,38,0.4342651152461495,0.6809670503621533,1
46,64879.442765513624,Medium,17,0.5765838637887042,0.8481559851581579,26,0.8918342063761816,0.6993143861422666,1
49,89599.72826361313,High,12,0.11345235027334519,0.6541714204211759,37,0.8552865943677936,0.76901429362645,1
54,56212.15114978594,Medium,28,0.11473637939339744,0.5103908759718265,27,0.6928383057144738,0.6116968801969228,0
43,73494.57092127013,High,0,0.24507259119754807,0.7090435237750761,33,0.4202177849538173,0.3034140748333244,0
57,56808.694360158974,Medium,4,0.48917899529865405,0.59393720145949,28,0.796130505479805,0.9470667637256807,1
31,72795.18883564489,High,17,0.16387308763974615,0.7242603041898149,42,0.8407328535062053,0.7919590041023044,1
26,54998.830884162046,Medium,15,0.49018079600431036,0.7308078211483702,26,0.5653572318857595,0.8671606408463495,1
38,71469.45973890413,High,25,0.32873791433820243,0.7374766193844915,29,0.4343602866626125,0.9712833450569129,0
41,74564.71658176897,High,9,0.4016562350570979,0.5912793971668084,30,0.727474721231081,0.5617978788050599,1
56,38666.87733884382,Low,29,0.4400605820770822,0.8897247919639704,37,0.6790785842177206,0.9720920409513193,1
58,82047.50841341203,High,3,0.23779352736413079,0.6147534002899132,30,0.588580593299551,0.6903190062673183,1
54,56670.45226103957,Medium,0,0.5050616575487491,0.5743204452186135,29,0.7513279350960075,0.8171368490548656,1
37,50604.06610747701,Low,22,0.18367951626035894,0.7530731701392086,34,0.776596722132031,0.7474414982988508,1
57,45799.837766599565,Low,7,0.649262867109895,0.7593672245709449,34,0.9916178711119907,0.7745261293032295,1
45,65964.00556196482,Medium,4,0.11918777929094798,0.9005662711096938,28,0.9076529400812754,0.9335669320350943,1
58,59907.566221929555,Medium,1,0.45814128541115845,0.792262804826192,30,0.9263079647961767,0.9293648230029957,1
32,67416.14371083373,Medium,23,0.276971661544042,0.949109094964116,24,0.49737935943336054,0.6815997250495955,0
43,67804.41568636958,Medium,16,0.4697373148406736,0.6124546714937027,29,0.6885110968129535,0.9101005926263572,1
42,72171.69290700357,High,6,0.24381554716326082,0.7857011445276197,33,0.5176074032735343,0.9231505473525102,1
41,115525.68232306116,High,16,0.1255938384788643,0.7412718351191893,31,0.5464942649918589,0.8899937417344058,1
47,60793.835146637015,Medium,27,0.26100010480660374,0.6739028551519655,34,0.7146059989464851,0.960239930628471,1
51,45308.53226854854,Low,5,0.2806395331008397,0.7757132240476382,27,0.5413735160083187,0.7556112309804849,0
26,20000.0,Low,28,0.3192869616708442,0.9252230503599219,35,0.47020906935102647,0.8557086482650742,0
47,36093.664036188275,Low,21,0.587173549315498,0.9180196416410519,35,0.8440521397026884,0.7489429533732533,1
54,84706.9730150582,High,14,0.18884601687282923,0.8507044216101263,28,0.4084392626270058,0.9098641698553989,0
32,74398.49013546214,High,4,0.12986983323162632,0.3900436311528679,33,0.9008825753507594,0.7553654358646554,1
27,33000.279069700126,Low,14,0.11716940093002838,0.7974617061729984,36,0.9620621339091313,0.8854263781417966,0
30,109284.24881998441,High,17,0.16254795187332685,0.6312233735111029,35,0.902614786034718,0.5282830922414045,1
37,66535.28955323016,Medium,17,0.38570185825058023,0.5176077229082794,37,0.5017188092308165,0.9213319071337104,1
46,69206.33439760678,High,24,0.438101759912337,0.7188920885262639,33,0.8843538551977663,0.7428467774423322,0
41,104884.50359872161,High,20,0.3669506429192328,0.6391500392982941,27,0.756294616398114,0.797412556776445,1
48,94789.11441656426,High,20,0.22524396233378405,0.5383244217059162,27,0.8413707836609274,0.7222615717455074,1
22,75622.7495166432,High,22,0.638412840716126,0.7549016483364004,12,0.6505105757692611,0.9875980049099145,1
21,76584.27881652511,High,5,0.20470472245691712,0.7958190164816844,24,0.5098024430497924,0.8346990942478261,1
56,78455.70192341733,High,1,0.1781584059872907,0.7752489286505729,32,0.3943974168743043,0.8171282300561837,1
46,55180.65736575968,Medium,26,0.5308507038067592,0.5686835352693076,30,0.874005898895294,0.9138007220361036,1
49,65735.85795088395,Medium,16,0.23828634644806593,0.77396295823712,41,0.6644064321018585,0.7380920518169528,1
41,71486.40988149426,High,20,0.37083136931171695,0.8543303001029697,23,0.5409727626366734,0.948679925060153,0
31,57464.34811243176,Medium,3,0.18107272012504314,0.6363494668742385,28,0.7934982583839018,0.9927960700178105,1
31,40691.60980568894,Low,11,0.503853667482848,0.902634477946201,31,0.8954781021564359,0.8511688283139608,0
56,54677.39197382664,Medium,18,0.13257220931679795,0.95,26,0.7248609931861559,0.5863144681777906,0
59,40241.34784188159,Low,1,0.4616364938329072,0.7131482696302199,27,0.8731987724363722,0.8823011395689662,1
55,61287.45141744461,Medium,25,0.4677681059888714,0.8925857577319567,28,0.5982916589949427,0.8931215601238544,0
54,24390.856959869736,Low,1,0.19356403211045473,0.7069964881063597,30,0.7815201917198684,0.9015236990170105,0
44,66820.77021015095,Medium,13,0.41130379995523575,0.95,37,0.7980684713835616,0.5060887398454302,0
42,27374.510088636704,Low,14,0.25885936795852615,0.7998775183189365,31,0.4486846195003099,0.7523448031581881,0
25,51930.5388001399,Medium,19,0.3399214967069465,0.3070437483219019,35,0.8688261720417338,0.8438575718297944,0
53,70082.02148961692,High,1,0.22538543656715798,0.34617624160079075,24,0.9022403845494351,0.9092511022480417,1
56,75822.9342302506,High,3,0.1923473429384193,0.8791617954614486,36,0.8355055968402212,0.8219689935598896,1
40,73447.18417767003,High,18,0.38157203713110416,0.8614101629457681,38,0.6391134944614361,0.6164582159320856,1
39,66394.67828947761,Medium,8,0.23330140854636383,0.6680807954321794,37,0.7487264340847984,0.7158864283306013,1
55,37614.533695050166,Low,6,0.2737427202150967,0.3058762473456499,32,0.6443772557404905,0.6708751157361531,1
37,79612.16709733516,High,29,0.5579857490655256,0.6630565340211805,23,0.3816873498796687,0.8197101061137427,1
54,38071.972709897775,Low,12,0.40954277220840135,0.6387652748422017,29,0.34598222127833983,0.8245623109575211,1
29,81891.5164090865,High,26,0.291739981909487,0.5482307196094092,28,0.5197354416071028,0.518156366461463,1
46,72554.0951496341,High,11,0.24465166916672837,0.6368961145708533,18,1.0,0.9635276104978362,0
22,87178.03029479075,High,2,0.28866696866994845,0.9279637647845459,27,0.8291512768914748,0.7967281076168141,0
29,60497.36968032594,Medium,12,0.13902898229014252,0.8622522180972679,36,0.6334021253319368,0.9906461824303494,0
29,43624.717855779585,Low,14,0.5135544595111671,0.4990787055070398,27,0.7685927688240184,0.7131992891975033,1
37,34146.949516815,Low,13,0.050541160843459276,0.804382663723895,29,0.3788724182980345,0.7059197370473522,0
21,36368.41330854148,Low,23,0.08644508027510418,0.9375676253026788,31,0.40942054071888767,0.7104212260119569,0
45,27264.50502785974,Low,8,0.3755274161454029,0.8532300856396532,38,0.3839103351319872,0.7992714644075607,1
45,78840.0583387313,High,12,0.10366953519599445,0.3790163855474166,23,0.9507772892397409,0.7496729286366592,1
59,81348.339060648,High,22,0.2627579541167151,0.8160692994688074,23,1.0,0.6238258215921029,1
55,71073.99850513696,High,21,0.3221741257868805,0.8708667176893908,34,0.5275702549643001,0.5501113122596514,0
23,59339.181758534425,Medium,3,0.4775362309537339,0.7661882989821047,39,0.6972177393572061,0.7369271680281154,1
57,101219.18872925025,High,20,0.12415546643274371,0.4171224579043147,39,0.49406623260385246,0.7261145376203849,1
50,58037.030340719844,Medium,7,0.20583662666671762,0.5855703417536431,20,0.9752757407880603,0.6683252729180178,1
58,64418.336162877866,Medium,2,0.22244276107165922,0.6011765714412293,29,0.473505669057799,0.8664547436145874,0
54,59042.969733417616,Medium,1,0.1976258251124184,0.6044265293479045,32,0.7264803791441373,0.9423300108978915,0
32,53233.83867073104,Medium,18,0.1474249044982185,0.438723852093411,29,0.7601757488850356,0.557516851677417,1
39,72619.48979662196,High,27,0.2793438773858587,0.5111584345102473,24,0.7090512358878408,0.8308590512925936,0
57,47330.06621590954,Low,22,0.19925788341989664,0.3561708214413695,32,0.39004691705449857,0.8420966804105652,0
37,45988.4434697072,Low,7,0.3308656365102735,0.5726563822819591,33,0.8257562353344248,0.8431655384901572,0
30,73629.38770818709,High,16,0.20920676444437705,0.3926825412912067,27,0.9936440565055011,0.7335224547918301,1
32,50047.83266875322,Low,12,0.16533592039076053,0.5035914418833168,30,0.41307364996897317,0.7977329155666326,0
36,62669.64056150359,Medium,6,0.14218537827672553,0.6712664863316912,30,0.8723098858625836,0.5658576149461346,0
44,53173.437604729465,Medium,8,0.2928022165370052,0.3308992223332342,30,0.9279710055210515,0.9359209902748672,1
39,59768.974035467036,Medium,11,0.14334032074673617,0.95,23,0.47401647100234395,0.6738007047288943,0
28,46534.217630667525,Low,28,0.009699572654045635,0.6963568264850247,29,1.0,0.6656050952380526,0
51,47188.22494501813,Low,13,0.09844884522702495,0.8598349813864988,22,0.5558208258668424,0.6828646602393066,1
41,43605.357563794314,Low,13,0.4561184260071797,0.8134022761273118,31,0.5604660899980374,0.7934836178342353,0
37,76866.60219722903,High,14,0.2128708607251902,0.6084897632766939,28,0.7740138750214658,0.8763837418852612,1
43,63437.69668502659,Medium,2,0.19970453199393173,0.8267696690435659,34,0.9367731907410403,0.764568004103682,0
57,78371.01647587329,High,14,0.2929122823170279,0.930265401797644,26,0.6994394141974003,0.6474920370912562,1
36,80507.73129087924,High,18,0.1652656302089157,0.8624166569444143,36,0.7626019363237275,0.9454712571873236,0
26,50801.71345728653,Low,23,0.03274109988786616,0.664840390809538,29,0.7826841281121494,0.9260035037672543,0
28,77631.69968777127,High,19,0.4488964451539664,0.777983008524262,27,0.9324358639211823,0.7456963718330651,0
45,59717.58556133135,Medium,13,0.23777511644526172,0.7884160681213395,22,0.8124493893672348,0.8932571299060288,1
38,56826.52989041496,Medium,7,0.23819830954888904,0.6025793946484536,35,0.47522198876439203,0.6755108011925756,1
45,85047.3419332155,High,4,0.12701903188633867,0.22973699264000386,23,0.8051491639869063,0.8521269703632022,1
32,71075.36925630864,High,29,0.4370714683305561,0.9199996221601997,30,0.5200752802774811,0.7109584130022719,0
35,52951.51489872545,Medium,18,0.18457839775728166,0.8712732856405229,35,0.6581244793159351,0.8985508649606468,0
46,69775.86631053296,High,3,0.27767522391535865,0.8131821218483126,24,0.9758103108106393,0.940787543624571,1
46,34685.746956608215,Low,13,0.17587899763491127,0.8423551905503163,33,0.4213295187137281,0.8351628825800762,0
52,64946.259622792335,Medium,15,0.12359258551784273,0.7227933267939081,35,0.6182803278093459,0.7143144668558005,0
30,30008.168982836327,Low,19,0.08529067855881205,0.7203173713187934,31,0.7231052959550491,0.5026612356051516,0
36,40312.00748263634,Low,23,0.25760916962918307,0.6396872830215213,22,0.9498205631087399,0.6965855557731299,0
27,71692.79396538239,High,5,0.3751082255281899,0.4887576510365107,29,0.9169493686752388,0.9055060891837599,1
37,20000.0,Low,22,0.1200874582492154,0.8852651785479705,27,0.6167889278907756,0.9318781549093179,0
43,96050.2371814951,High,24,0.547882936954707,0.7470189839237369,38,0.7455651738051634,0.8382671074369997,1
46,76689.85441409203,High,5,0.23765415113999477,0.22985179575994452,17,0.9690155312484522,0.9089567581851445,1
41,23229.337550205237,Low,2,0.4175772406399302,0.7185747127036142,29,0.9371329021146073,0.9784369192647172,1
42,107969.97213386459,High,14,0.41471466908500076,0.8957389050321203,29,0.7779632747744055,0.7344256414178321,0
27,113482.07784972034,High,28,0.22234026302110585,0.5688190701851722,39,0.5528732553913323,0.8690107467602596,1
34,56390.16682020523,Medium,2,0.23657035581475222,0.95,20,0.7050887635275135,0.755940770940187,1
35,41470.218705995125,Low,10,0.3715724621514855,0.7236688511569639,24,0.9902322188696974,0.8136522754808855,1
27,93726.07148405729,High,2,0.39878624455526623,0.6308194617429037,36,0.8211443810969139,0.9210497906535755,1
29,53124.19725119481,Medium,27,0.5022110458574307,0.7271229053214742,31,0.894378707980421,0.8181175854164037,1
28,63220.79015625708,Medium,9,0.4364736265254103,0.95,33,0.37631360219050924,0.7462192145934494,0
43,84345.79467845535,High,17,0.3452387196521333,0.634458357422724,29,0.8283992908120732,0.866846724381017,0
49,56929.77072413607,Medium,0,0.30765802072784043,0.4168204177624394,33,0.775867154783906,0.9667088667022868,0
38,55178.914993666636,Medium,15,0.38040373831271684,0.795237132766486,32,0.6856066265492591,0.7930960834200851,0
51,34552.100455895634,Low,15,0.21431474889037921,0.8089234860363541,23,0.8099012546975618,0.8037168436982086,1
50,47389.13808523969,Low,26,0.1724176941295087,0.6365095832086094,26,0.9517384444273554,0.8984169817310755,1
59,54784.603074878636,Medium,9,0.29563805385438996,0.6332888583871966,32,1.0,0.8661796445412047,1
55,35228.73621930666,Low,0,0.09237598022601291,0.6328331697810304,33,0.5149868075469827,0.9604500026055871,1
38,37041.28363581245,Low,3,0.18955438656859008,0.6389568233517355,26,0.6904167983774065,0.9144260126001672,0
59,60672.026332879796,Medium,2,0.4974147553191843,0.5615563762170187,33,0.5716966623441144,0.7744316999415681,1
37,23005.917086560796,Low,4,0.33144800491554305,0.5111481674762132,32,0.6160427276339443,0.8020086932208674,1
34,42416.73968757337,Low,11,0.1569133442604869,0.3241285941140787,30,0.6915927920829124,0.8674579311675149,1
51,98891.87987194044,High,24,0.19217062314797798,0.49087000844135004,33,0.9485943317300332,0.821165534792718,1
44,53090.62705719855,Medium,11,0.1808664127280364,0.6883940993405459,35,0.9942835391736545,0.9338778876101432,0
55,50585.53183592298,Low,12,0.14064306274867142,0.6862066306206783,33,0.7617397808454808,0.7798094962607783,0
54,53001.083309703194,Medium,23,0.3611139206886099,0.7240720312979703,30,1.0,0.8186330240754282,1
23,53316.95237091335,Medium,11,0.13100528524632155,0.8660371621669106,23,0.7501553987703118,0.9462121750935822,1
57,71497.37739676767,High,24,0.42572393417510596,0.9390148718655019,23,0.9359257952115422,0.41056068430051973,0
46,70097.32306355602,High,15,0.6712039221495484,0.9402917080858406,25,0.46729313288571905,0.9407071297189535,1
43,52184.831738709596,Medium,12,0.6116710381167549,0.7967818734158798,32,0.3575757945909495,0.9593012503091167,1
59,55723.25153724115,Medium,4,0.3725005365922914,0.7926417185400726,27,0.37464880440697557,0.7293399000133712,1
35,86255.46235980118,High,23,0.19871244874510618,0.9102011131501192,23,1.0,0.7517378289780958,1
24,29793.904910594996,Low,3,0.07575576127841073,0.95,33,0.38211063629646147,0.8934607718891976,0
49,58848.35966902557,Medium,20,0.1392077445489823,0.883743711977741,20,0.7878763130119972,0.8361582238667191,0
42,62704.93080702463,Medium,14,0.3937831467123432,0.6892827707288314,28,0.76610180205362,0.7112635368975182,1
45,44466.34279801769,Low,11,0.08305782926541562,0.7850021920153611,24,0.8909320654406949,0.8588015189505542,1
33,57697.26793017405,Medium,18,0.38522520759755746,0.9032297185661985,29,0.5771230098114278,0.9585890630924856,0
38,41766.47078396233,Low,20,0.3688020152997189,0.844560717085516,31,0.589048470108236,0.7530112652525874,1
53,72743.38141403007,High,27,0.7155300970841966,0.3516999077127288,26,0.6201007133760464,0.7941137659236333,1
36,33235.86688991242,Low,18,0.6975954661476567,0.5506558974562425,25,0.45113273993110076,0.8076080513784665,1
22,81246.67324840119,High,20,0.16230513174954903,0.5227241122263598,30,0.5267731645919217,0.9693308176182637,0
55,58533.89685820885,Medium,10,0.47718329731152254,0.5510547721789909,40,0.4968287018966275,0.7660891277241004,0
54,51039.32281132578,Low,29,0.43821055221097854,0.6947303841741636,27,0.4530732024375452,0.7498743066340119,1
50,39906.05800691452,Low,20,0.21008631667535368,0.5835201485924445,24,0.8795908817588626,0.8880544744497321,0
33,80613.15591974929,High,5,0.45660908243784354,0.6808567042062595,39,0.807523346790831,0.67242851499476,1
33,46962.757319320815,Low,8,0.37636126854125596,0.7658337320010081,31,0.7454580061390546,0.7368295277984661,1
38,36655.028810110336,Low,0,0.3500415769984764,0.6940108170203763,45,0.8102596619897259,0.7421451363402475,1
52,81029.26638016239,High,11,0.5590905405988981,0.95,26,0.6224342811809018,0.827973665384411,1
52,41913.88373010683,Low,25,0.32310617172699063,0.7217018145167537,23,0.852999096743941,0.6751991820421663,0
55,58110.35371711026,Medium,13,0.237370055606668,0.45004093505825365,27,0.5495773958780599,0.8858898106687592,0
59,76376.07551474526,High,5,0.23401856337669136,0.6124688955583754,37,0.948762625475524,0.8275031169713798,1
49,63159.15205561908,Medium,0,0.3578503593853817,0.95,37,0.7940046720875019,0.9229568136570303,0
49,94617.03091739948,High,21,0.287010489597686,0.4396237541242513,24,0.9697715088197203,0.8594095835571275,1
36,43300.992634246446,Low,1,0.5379798649692775,0.6394536577337684,30,0.38156649702866985,0.936650197655334,0
30,55789.773268005185,Medium,23,0.31086041834541256,0.6980396455733333,35,0.9460564338958787,0.8592082454463272,1
50,57336.437194646365,Medium,10,0.24583734628151582,0.829158258724225,34,0.42833495419372,0.9381574111627127,0
45,72424.6990514799,High,2,0.37531634271166797,0.9225238533802315,28,0.8404488993492034,0.6759802006012251,0
59,85772.46255676186,High,9,0.2953240700264883,0.9336789802526108,35,0.5453300771702895,0.6672677254531589,0
40,61472.33019257394,Medium,29,0.0952211429424321,0.7052106071789195,15,0.39415999960019976,0.6274024740833737,0
25,57246.723392794316,Medium,5,0.07973114949740116,0.7842311319235895,36,0.5387995038504737,0.9414031019844248,1
21,30340.162643402695,Low,5,0.305966442746807,0.8788250516283295,30,0.6126589203045779,0.7540857863317885,0
50,62247.6237959339,Medium,19,0.17346242616972782,0.6584614279793886,39,0.4629981847187136,0.8538743436559725,1
23,46993.99980007093,Low,20,0.3499629503035098,0.5618409369509565,24,0.41673989738745765,0.8465813425997747,1
34,72368.72621197539,High,1,0.15509300972929496,0.7817180398390045,18,1.0,0.629717428527766,1
50,51806.31621563944,Medium,25,0.21940341901635838,0.7303630420358799,21,0.4073361672575443,0.7859187722554155,0
24,55187.23891259858,Medium,25,0.06606654767980535,0.95,27,0.48854939231843475,0.7861204953571879,0
38,30794.639708328607,Low,23,0.11406879768962609,0.8811321653305876,34,0.507777867116422,0.6316945265795181,1
57,23770.958324749226,Low,9,0.21017741897429598,0.7500522246980217,30,0.5457612714613104,0.7171316508096589,0
45,97219.74080367223,High,22,0.3110994246526018,0.7186645859037522,25,0.4891061865908915,0.7767831004945124,1
21,62593.67819130552,Medium,25,0.3349746148964021,0.856206270098372,34,0.9504127715199924,0.7873854192514436,0
35,68086.70955261217,Medium,5,0.31183541372667534,0.8744409411538623,32,1.0,0.6796330706737831,1
29,41754.10073634493,Low,22,0.2540997616516365,0.95,26,0.7260270344253623,0.7429074816932185,0
35,77510.47214357226,High,27,0.44253750840138445,0.8940012417850496,32,0.7744348293928458,0.5380969316140626,1
44,73902.7979180872,High,16,0.1424527063604943,0.6851432829932724,26,1.0,0.7431812889507073,1
24,43951.45611154381,Low,29,0.16104193101595893,0.7402057763280515,31,0.9626123429632175,0.8194810199020444,1
32,38809.89128309226,Low,13,0.1813279980755061,0.8289552435936056,43,0.6240128445155386,0.8251651522149919,1
57,45349.44632345455,Low,4,0.32809073058132554,0.17512350981918712,34,0.8765762827760339,0.9743624652145557,1
57,59434.347025857765,Medium,22,0.7201822472239271,0.8345247306508076,30,0.5451260029128625,0.8721493999304295,1
26,63342.14006280451,Medium,16,0.15246123284805246,0.8097962703760895,49,0.399651015785565,0.8967924461483018,0
59,60767.88016477302,Medium,1,0.3387942014991802,0.7056106115587676,23,0.3762781779101872,0.8848048957631163,0
44,85974.60217280408,High,8,0.06662237331278346,0.7638548251060239,37,0.7632346290045016,0.8201157402846014,0
31,45700.86299807883,Low,11,0.32672079066518833,0.8469114883731009,47,0.6955032706569704,0.9357264030336224,0
33,38266.7601794216,Low,18,0.15103308087921866,0.703562544359087,21,0.44376690071494207,0.80648715987733,0
54,60001.98043703641,Medium,21,0.592119094005261,0.676961333630197,31,0.9572179174643896,0.8660590098604111,1
45,26138.303683381077,Low,6,0.19167452641034832,0.7050442703491245,40,0.7341798945408687,0.8924621699777602,0
27,73914.74997021236,High,8,0.5719092954933562,0.6177423719384549,28,0.6409828807272295,0.9186288142208159,1
24,61959.26528952253,Medium,20,0.23953565483345626,0.8606421406091048,25,0.7160704240348471,0.70474836412834,0
28,53239.23918180108,Medium,15,0.5065151103126317,0.8537706145340537,28,0.4214276229840322,0.6051725666597122,1
40,52128.94253501722,Medium,19,0.24075080845731503,0.5513842180382362,26,0.9820406435803349,0.39787289674175225,0
49,78199.91564242466,High,10,0.5820006665636491,0.6916782586477424,26,0.5815828154724862,0.9588825481830398,1
30,77562.95870677062,High,11,0.5336964789856479,0.7827089319489609,35,0.4997858122821643,0.8276267809778735,1
54,55072.56283173294,Medium,14,0.3360722802271702,0.34605547345215476,21,0.6532426939731616,0.6869952761037438,1
46,71835.37647115758,High,17,0.12061949986594284,0.6957121064358395,31,0.5686566752075681,0.8445426440668589,1
23,77267.40923680676,High,18,0.15751181162253086,0.7553714366473897,22,0.5926184286145042,0.8749469476644237,1
26,66710.52451249426,Medium,15,0.3388652019623437,0.7251416914796002,24,0.9438369889962891,0.7941973180105288,1
25,55890.6996074255,Medium,14,0.4991909524439991,0.813675287273104,26,0.738801193548566,0.4781026117236485,1
25,67623.35414981202,Medium,4,0.02574271625776525,0.9080429822242758,29,1.0,0.6121882829242323,0
43,39218.26714141249,Low,10,0.19389522429187578,0.7759856779400157,31,1.0,0.8217522732653315,0
29,61422.11138587851,Medium,14,0.28329653399746163,0.7554608167221782,32,1.0,0.8318725183173487,1
55,55337.47488747486,Medium,28,0.21671479884345163,0.8173338269434832,27,0.4474071783859948,0.9342844798371935,1
40,52202.68752413063,Medium,17,0.3679688883134017,0.9474609746836296,35,0.9799985368367448,0.875657344310838,1
55,25469.579762731388,Low,12,0.3444164724909192,0.7152828781135854,38,0.5316927641230426,0.7632626452138812,0
38,39448.04497175142,Low,3,0.39430864092342455,0.8648276537040042,36,0.7799243660045817,0.828888965260882,1
37,50282.10351749237,Low,16,0.3759044948658988,0.752681283731627,37,0.9647633790392139,0.9069265434252589,0
44,77900.78361277512,High,3,0.17356253169656635,0.5144242722579712,27,0.4429135237070933,0.6108315786941847,1
23,65716.46980807975,Medium,15,0.40508278630798655,0.7089512850385262,37,0.4720118676112786,0.6654942030858577,0
52,78793.48496055804,High,22,0.23351830934207335,0.7656069009541923,34,0.892017899121941,0.9079466716240354,0
55,84858.2676480026,High,14,0.14424278708484353,0.6176929876942945,21,0.6275918781497103,0.8758091025756928,1
58,66586.18290498991,Medium,13,0.15606278177673716,0.639251850902995,26,0.825114691307471,0.8798571971491442,1
33,62805.868213605936,Medium,11,0.4127573910995613,0.7139395932209567,32,0.4426100437371662,0.8877111025295884,1
45,40540.12006629579,Low,2,0.4571147266933997,0.6432887433295299,36,1.0,0.9525303288908897,1
29,99733.42529146618,High,9,0.46054461053299156,0.6651993879676027,31,0.7506111750583678,0.8226067322527323,1
24,31643.11856579619,Low,7,0.12416510539612413,0.756678849753775,35,0.9410228777120369,0.8410202177428462,1
